feat,corr,corr_log,corr_abs,corr_log_abs,values
a5e0d3ddb,0.05066881918587145,0.04688816282555445,0.05066881918587145,0.04688816282555445,105
0c8e0cd38,0.0073765017635274936,0.013925842166256001,0.0073765017635274936,0.013925842166256001,1
1ea2c906f,-0.006352947913274182,0.007082487299430419,0.006352947913274182,0.007082487299430419,20
580f5ff06,0.1294467097725279,0.08587411025525613,0.1294467097725279,0.08587411025525613,569
cf3841208,-0.0002809724150755093,0.009340229523218396,0.0002809724150755093,0.009340229523218396,101
dc3b4460b,0.022544318592691973,-0.008699909089103904,0.022544318592691973,0.008699909089103904,79
3c8a3ced0,0.21454969666139256,0.12811210985363858,0.21454969666139256,0.12811210985363858,712
9aa27017e,0.036066007850480745,0.04616822953140369,0.036066007850480745,0.04616822953140369,554
a0fc89621,0.005219287849775055,0.01291855835759029,0.005219287849775055,0.01291855835759029,2
6786ea46d,0.1625844645409928,0.06795547122169512,0.1625844645409928,0.06795547122169512,227
5747a79a9,0.06804587398019143,0.02668370887904641,0.06804587398019143,0.02668370887904641,91
99ea04b86,0.03684764454755365,0.03317092776225769,0.03684764454755365,0.03317092776225769,32
5894b1b1a,-0.010797154967902354,-0.011533293460148005,0.010797154967902354,0.011533293460148005,3
22fbf6997,-0.011945767892047066,-0.010439118279004676,0.011945767892047066,0.010439118279004676,251
f7028f7d7,-0.003978138493306204,0.009629510913303866,0.003978138493306204,0.009629510913303866,8
6eef030c1,0.2529167982117716,0.1946303337915571,0.2529167982117716,0.1946303337915571,1455
b54c15cae,-0.00972283373214008,-0.010142040200248927,0.00972283373214008,0.010142040200248927,1
2b2a10857,0.06815552139806051,0.057384358738890966,0.06815552139806051,0.057384358738890966,668
536e3198c,0.010266612270290795,0.01410300843821757,0.010266612270290795,0.01410300843821757,19
8f993c285,-0.02896705880782124,-0.026098312829454663,0.02896705880782124,0.026098312829454663,33
7c4d628cf,-0.0040036549600221735,0.006787416456950417,0.0040036549600221735,0.006787416456950417,4
32c6f9aa6,-0.03039954049756233,-0.033379194295349045,0.03039954049756233,0.033379194295349045,44
f1a1562cd,0.008727026540064057,0.026901695136941257,0.008727026540064057,0.026901695136941257,342
e613715cc,0.07630482372449472,0.06830899046308785,0.07630482372449472,0.06830899046308785,364
b0385cee8,0.0203534914196655,0.03432279948276507,0.0203534914196655,0.03432279948276507,143
1f8a823f2,0.02001607548149589,0.050875030222968264,0.02001607548149589,0.050875030222968264,424
a8c17e75c,-0.00854984879712077,-0.005214258791495934,0.00854984879712077,0.005214258791495934,3
320c3880a,-0.015809487605613067,-0.009046002548685568,0.015809487605613067,0.009046002548685568,52
94cdda53f,0.001220763853454782,0.007026366205692973,0.001220763853454782,0.007026366205692973,155
1e4464cd6,-0.014482676008497015,-0.023178573524162163,0.014482676008497015,0.023178573524162163,3
eb8cbd733,-0.002789444480110641,0.01154133956288921,0.002789444480110641,0.01154133956288921,140
08a6181d8,-0.007253901652478019,-0.025662846163627483,0.007253901652478019,0.025662846163627483,4
2c338b4d6,-0.0099902515856987,-0.018617759549514085,0.0099902515856987,0.018617759549514085,30
985f4005a,-0.015444401447394904,-0.02335701542290439,0.015444401447394904,0.02335701542290439,7
bc70cbc26,0.08380637442187895,0.08771096968850918,0.08380637442187895,0.08771096968850918,819
30cef4483,-0.008442202648209393,-0.0035013515547181917,0.008442202648209393,0.0035013515547181917,1
68c7cf320,-0.024972681409231427,-0.02616972343020765,0.024972681409231427,0.02616972343020765,459
284d07c28,0.009632824951117447,0.030101742012789808,0.009632824951117447,0.030101742012789808,82
49ca7ff2e,0.027046562498979215,0.04939412347314259,0.027046562498979215,0.04939412347314259,300
b94360a3b,0.019390140254181173,0.014004527116015417,0.019390140254181173,0.014004527116015417,5
616be0c3e,0.024075223844707592,0.04187378943571997,0.024075223844707592,0.04187378943571997,150
22f95560c,0.028454723984196108,0.05611020676267324,0.028454723984196108,0.05611020676267324,107
6760927a0,0.018045579278397682,0.02793656063553268,0.018045579278397682,0.02793656063553268,28
d00f7d768,-0.01398467247558224,-0.018401710761324054,0.01398467247558224,0.018401710761324054,51
fc99f9426,0.24146574325964323,0.16186406385702387,0.24146574325964323,0.16186406385702387,1518
2e00affd6,-0.0037321037078031334,0.01687963332017632,0.0037321037078031334,0.01687963332017632,11
50c81fe9f,-0.008242104041345562,-0.00280853979706844,0.008242104041345562,0.00280853979706844,1
4c0845957,-0.0020920615529783954,0.003653172163082856,0.0020920615529783954,0.003653172163082856,18
ec4dc7883,0.15165459900078182,0.09889838463369602,0.15165459900078182,0.09889838463369602,537
543c24e33,0.0029666097498676955,0.020420551965523007,0.0029666097498676955,0.020420551965523007,276
304633ac8,0.00027051548522346496,0.02694759907235566,0.00027051548522346496,0.02694759907235566,168
cfa552462,0.006464332062417813,0.01254615920037476,0.006464332062417813,0.01254615920037476,3
83c3779bf,0.06407811973337983,0.05775099483841108,0.06407811973337983,0.05775099483841108,664
75de1e5b6,0.01100737886812136,0.023344956379963536,0.01100737886812136,0.023344956379963536,41
8b7190599,0.01104510102272691,0.02166998193675582,0.01104510102272691,0.02166998193675582,18
aa164b93b,0.09713586913268313,0.07449242398163283,0.09713586913268313,0.07449242398163283,679
e05e1751c,0.007347065722408707,0.021745326169486993,0.007347065722408707,0.021745326169486993,23
c624e6627,0.020447120579024206,-0.014005203244665766,0.020447120579024206,0.014005203244665766,183
ff8561ce9,0.16271192132007592,0.09200235120346177,0.16271192132007592,0.09200235120346177,70
8fc7efaf0,0.005678201308421924,0.016809840248647102,0.005678201308421924,0.016809840248647102,62
4edc3388d,0.07398021850672275,0.0364124703798214,0.07398021850672275,0.0364124703798214,131
c16bf5841,0.003598370603358552,0.015117264072165439,0.003598370603358552,0.015117264072165439,3
7fa5bc19f,0.03344037319732596,0.032001416222834395,0.03344037319732596,0.032001416222834395,70
4b6dfc880,0.05540299487565348,0.0467460256268592,0.05540299487565348,0.0467460256268592,448
315b44e13,0.006222345116490389,0.011477434687761232,0.006222345116490389,0.011477434687761232,38
0704e7155,-0.005116205607028647,0.0018685906249407565,0.005116205607028647,0.0018685906249407565,22
ede70bfea,-0.009944380645913024,-0.017365322018258956,0.009944380645913024,0.017365322018258956,232
2ad4525cc,-0.00860567757982346,-0.008521789829305163,0.00860567757982346,0.008521789829305163,24
145c7b018,0.011987426147826306,-0.005252137644761399,0.011987426147826306,0.005252137644761399,143
87e6b35f2,0.004702762977896491,0.016855274729902576,0.004702762977896491,0.016855274729902576,32
070f95c99,0.06738797200783746,0.07501626502070768,0.06738797200783746,0.07501626502070768,799
c653bfb18,0.026128855960098795,0.019959911006791262,0.026128855960098795,0.019959911006791262,2
2191d0a24,0.015189777495738648,0.036306334186658656,0.015189777495738648,0.036306334186658656,325
44df9c106,0.027769986380585275,0.023585251501571283,0.027769986380585275,0.023585251501571283,29
f6bdb908a,0.07338365353067389,0.05552439163386913,0.07338365353067389,0.05552439163386913,279
34ceb0081,0.025204645560159427,0.04336296501431103,0.025204645560159427,0.04336296501431103,18
4a14d4e94,0.0031217614328778688,0.01083528195846705,0.0031217614328778688,0.01083528195846705,42
7e814a30d,0.06380866943851417,0.07047928505304497,0.06380866943851417,0.07047928505304497,807
77697c671,0.09706043006268672,0.03866381284543418,0.09706043006268672,0.03866381284543418,214
be2e15279,0.23176907981805306,0.1312664668275644,0.23176907981805306,0.1312664668275644,399
c83d6b24d,0.03417693775071314,0.04693738204084726,0.03417693775071314,0.04693738204084726,161
2715b2d4a,0.021006796709615,0.0446876457515742,0.021006796709615,0.0446876457515742,134
a20b1603b,0.040833397723661104,0.03962090864529668,0.040833397723661104,0.03962090864529668,76
b26d16167,0.03675354470262768,0.026653429104786245,0.03675354470262768,0.026653429104786245,106
6fa35fbba,0.1596729611106871,0.10118813171128221,0.1596729611106871,0.10118813171128221,637
eae6fc02f,-0.008151827460339652,-0.025555511748888395,0.008151827460339652,0.025555511748888395,45
4a39584e5,0.1101778817573416,0.058574141279227845,0.1101778817573416,0.058574141279227845,201
455b51392,-0.012327014905606356,-0.03590985642714313,0.012327014905606356,0.03590985642714313,4
3bfeee88d,-0.013925885990749794,-0.016717946120052073,0.013925885990749794,0.016717946120052073,17
3be4dad48,-0.009286277506198481,-0.007713460121297303,0.009286277506198481,0.007713460121297303,244
54d3e247f,-0.014993696133195077,-0.005233872997714291,0.014993696133195077,0.005233872997714291,115
d8c61553b,0.043394270048527445,0.052967330947203,0.043394270048527445,0.052967330947203,280
1d744ff92,0.06303114880720602,0.05632508438694357,0.06303114880720602,0.05632508438694357,93
7c28990d7,0.0037278282955380154,0.011995674876677872,0.0037278282955380154,0.011995674876677872,2
42cf36d73,-0.003724793257282121,0.014107988704847084,0.003724793257282121,0.014107988704847084,163
dd51d0fae,0.05128539316080908,0.04064909849403849,0.05128539316080908,0.04064909849403849,39
bc937f79a,-0.02376517717532987,-0.008709403645458044,0.02376517717532987,0.008709403645458044,162
f9c3438ef,-0.008799258860849098,-0.007020631441849458,0.008799258860849098,0.007020631441849458,126
946d16369,0.03551742899901545,0.03227871268010513,0.03551742899901545,0.03227871268010513,190
e222309b0,0.0908108296147261,0.09036251267116135,0.0908108296147261,0.09036251267116135,762
219982fda,0.012404498576521072,0.005125723088270861,0.012404498576521072,0.005125723088270861,36
4d2ca4d52,-0.030936618145914235,-0.008779094314363339,0.030936618145914235,0.008779094314363339,166
a3ef40228,-0.017923574118667365,-0.01800446263926973,0.017923574118667365,0.01800446263926973,37
b84b2f72d,0.008914516599078154,0.0075304910442595225,0.008914516599078154,0.0075304910442595225,134
c90e8490c,-0.011365242553539153,-0.007382960522730427,0.011365242553539153,0.007382960522730427,2
44146018f,0.0011649175828232976,0.003988471205146706,0.0011649175828232976,0.003988471205146706,41
0f73ff7fa,0.005384984230789663,0.013201414265521976,0.005384984230789663,0.013201414265521976,5
1adc3dc1b,0.005479463178099952,0.012973386612808493,0.005479463178099952,0.012973386612808493,3
2135da74a,-0.000990197500369274,-0.019496299084132623,0.000990197500369274,0.019496299084132623,93
6f88afe65,0.13575507407987325,0.08788143893940445,0.13575507407987325,0.08788143893940445,658
d72f25c1e,-0.004635644726627632,0.007008174542094459,0.004635644726627632,0.007008174542094459,46
1aeed6f70,-0.0018995778254506037,0.007620835787016913,0.0018995778254506037,0.007620835787016913,5
aa2e796b4,0.014288999091564022,0.016681169614187974,0.014288999091564022,0.016681169614187974,1
b05eae352,-0.011804095057097109,0.0035316195796327443,0.011804095057097109,0.0035316195796327443,285
dc54bd249,-0.017291167957290153,-0.040366307573062435,0.017291167957290153,0.040366307573062435,53
2c95e6e31,0.01190602121122,0.032785792736694484,0.01190602121122,0.032785792736694484,329
9d6b84f39,-0.0011750391150472726,-0.0061592597713277025,0.0011750391150472726,0.0061592597713277025,146
acd155589,0.02556728420572765,0.01985550778706673,0.02556728420572765,0.01985550778706673,1
5ab3be3e1,-0.002557140633647475,0.005909170851317064,0.002557140633647475,0.005909170851317064,124
ad1466df8,0.011867253007771656,0.022604661855494007,0.011867253007771656,0.022604661855494007,255
2c0babb55,0.04540503455765568,0.03028432916754917,0.04540503455765568,0.03028432916754917,278
e13b0c0aa,0.04275846820093377,0.06115611155892708,0.04275846820093377,0.06115611155892708,582
ec2a9147d,0.02431320837339407,0.03504818614214719,0.02431320837339407,0.03504818614214719,220
3a89d003b,0.05043336588050488,0.03801117989760212,0.05043336588050488,0.03801117989760212,203
2f09a1edb,0.011215620694765577,0.00596166127832561,0.011215620694765577,0.00596166127832561,130
cc73678bf,0.019383084854090245,0.015236813448469645,0.019383084854090245,0.015236813448469645,159
c7525612c,0.14599231264855697,0.09817966171456975,0.14599231264855697,0.09817966171456975,657
fc0e5130b,0.001127246362993112,-0.008395714180227266,0.001127246362993112,0.008395714180227266,8
d5afd4fc5,-0.01487452694688428,-0.03172932650070235,0.01487452694688428,0.03172932650070235,2
8ec06d490,-0.007210273073425732,0.005196176678410704,0.007210273073425732,0.005196176678410704,28
810a254cf,0.013091001164421474,0.006717815615636297,0.013091001164421474,0.006717815615636297,25
649ba759c,-0.01526542976788212,-0.03619565438697849,0.01526542976788212,0.03619565438697849,15
7f41309db,0.029711070928550905,0.02382122161750453,0.029711070928550905,0.02382122161750453,97
d83a2b684,0.05241337779306526,0.06433664523958532,0.05241337779306526,0.06433664523958532,653
b9e9ec060,-0.00715793340779071,0.0002002518853098446,0.00715793340779071,0.0002002518853098446,1
4ad6d935d,-0.004701450176860212,0.005710296058042441,0.004701450176860212,0.005710296058042441,6
678e2d1dd,0.15923077585402906,0.08692940245563284,0.15923077585402906,0.08692940245563284,75
b6f5910aa,0.0949793331238892,0.05413795049900339,0.0949793331238892,0.05413795049900339,196
7f3479656,0.02819288541690157,0.00439077641464638,0.02819288541690157,0.00439077641464638,32
a65b73c87,-0.00773504234150702,-0.0012198331381377738,0.00773504234150702,0.0012198331381377738,155
c0004231c,0.005603284883023195,0.017881962781250465,0.005603284883023195,0.017881962781250465,77
dd19c0b80,-0.005633279985609896,-0.024484394568877563,0.005633279985609896,0.024484394568877563,45
40ad014d1,-0.005684480029971663,0.0030968915322225807,0.005684480029971663,0.0030968915322225807,1
5c613c9de,0.015548788747492383,0.012793919666769196,0.015548788747492383,0.012793919666769196,28
d8ea347e9,0.04288410949934462,0.0352372538934721,0.04288410949934462,0.0352372538934721,111
bb9be3403,0.012751650716886796,0.013469267565185723,0.012751650716886796,0.013469267565185723,12
ca96df1db,0.04598394994220869,0.057088160584280435,0.04598394994220869,0.057088160584280435,336
199d30938,0.019634354309163375,0.01855941108206906,0.019634354309163375,0.01855941108206906,90
4788578fd,-0.008692832043083583,-0.004453887306055019,0.008692832043083583,0.004453887306055019,2
6c05550b8,-0.009584680554253142,0.0026368929295897967,0.009584680554253142,0.0026368929295897967,209
680159bab,0.025578758370813554,0.051051842440741825,0.025578758370813554,0.051051842440741825,355
25968f96e,0.02404879135878487,0.012300540096640989,0.02404879135878487,0.012300540096640989,80
f49c1d119,-0.012097216045013192,-0.014764171331923053,0.012097216045013192,0.014764171331923053,2
17068424d,0.00026488159131762867,0.027638442206498803,0.00026488159131762867,0.027638442206498803,154
a6fbe0987,0.007828073190790881,0.01525402291390134,0.007828073190790881,0.01525402291390134,117
24d338fd8,-0.011491694018399506,-0.003364807850983117,0.011491694018399506,0.003364807850983117,4
08d17e384,0.006385888472322956,0.018638045733044027,0.006385888472322956,0.018638045733044027,96
e3c802dfd,0.02731039280880964,0.0044341917475366945,0.02731039280880964,0.0044341917475366945,4
ca85585ce,0.007756868060764899,0.001445917202665987,0.007756868060764899,0.001445917202665987,12
925ce0d9b,-0.004080053018569907,0.00542493596592411,0.004080053018569907,0.00542493596592411,1
b266d28ce,0.012497110377561025,0.01475948046889025,0.012497110377561025,0.01475948046889025,17
35d8689dd,-0.008411722762646396,0.006700164861442135,0.008411722762646396,0.006700164861442135,32
33288f3b2,-0.011875928770762758,-0.00821852513693967,0.011875928770762758,0.00821852513693967,27
85da130e3,0.004602936708872456,0.010729894055276325,0.004602936708872456,0.010729894055276325,128
9da65044c,-0.012847853977813123,-0.022073607019852143,0.012847853977813123,0.022073607019852143,41
98af380ad,-0.022911149019545163,-0.06563659820752821,0.022911149019545163,0.06563659820752821,10
2a3c59733,0.025530307730808572,0.035983695107691796,0.025530307730808572,0.035983695107691796,92
d48c44c49,-0.01796879747724293,-0.013191105299995254,0.01796879747724293,0.013191105299995254,13
6469d38ef,-0.007941639647609149,0.00576444385838491,0.007941639647609149,0.00576444385838491,40
c768b2fbd,0.04599992593035609,0.02450042543591643,0.04599992593035609,0.02450042543591643,31
b47be7e76,0.037635285897199416,0.0319275157066418,0.037635285897199416,0.0319275157066418,115
9653c119c,0.020755594949009346,0.03962294165101046,0.020755594949009346,0.03962294165101046,137
57c4c03f6,-0.01853445284366709,0.002452350550675594,0.01853445284366709,0.002452350550675594,171
572a7f60f,-0.010254200540670232,-0.011808715671434109,0.010254200540670232,0.011808715671434109,6
5a88e3d89,-0.006363479112602534,0.003293727503617571,0.006363479112602534,0.003293727503617571,81
4e06e4849,0.05293460043786851,0.05769265977726893,0.05293460043786851,0.05769265977726893,269
64e483341,0.046472492312069416,0.07244392722133655,0.046472492312069416,0.07244392722133655,600
3786d208b,0.011951037318293386,0.016665152348050372,0.011951037318293386,0.016665152348050372,3
4685cc47b,0.016605144695245665,0.02284096109701382,0.016605144695245665,0.02284096109701382,90
1b48a4b5b,0.05329681961170293,0.024594019369193195,0.05329681961170293,0.024594019369193195,2
b5df42e10,0.07836599630674083,0.05701545025202974,0.07836599630674083,0.05701545025202974,162
79af1068d,0.00835825479140516,-0.020262095687112597,0.00835825479140516,0.020262095687112597,33
4dfa4bc61,0.004979587619889346,0.014530613261855329,0.004979587619889346,0.014530613261855329,49
c96615af4,0.004579637136008577,0.01190698689197031,0.004579637136008577,0.01190698689197031,23
1ba077222,0.03196874042109283,0.03019215247476756,0.03196874042109283,0.03019215247476756,227
85d409e21,0.007519992704229976,0.014080232532036933,0.007519992704229976,0.014080232532036933,17
9a33c5c8a,-0.019669964024073984,-0.015261828443357182,0.019669964024073984,0.015261828443357182,136
c104aeb2e,0.008285497882872202,-0.0065718941814049865,0.008285497882872202,0.0065718941814049865,172
121d8697e,0.0036961082821142404,-0.0007671900841871096,0.0036961082821142404,0.0007671900841871096,119
1c71183bb,0.23154565999729326,0.1601031251139415,0.23154565999729326,0.1601031251139415,721
ad13147bd,-0.017466480615990484,-0.0041312279127958505,0.017466480615990484,0.0041312279127958505,165
06a1c3b47,0.01815896011916483,0.025533377665375338,0.01815896011916483,0.025533377665375338,79
22a7ccfa6,0.009178178765353427,0.014899291457593963,0.009178178765353427,0.014899291457593963,7
1f6b2bafa,0.22346078336745578,0.12483405680259742,0.22346078336745578,0.12483405680259742,339
653ea8253,-0.011093752063089733,-0.025812091758731514,0.011093752063089733,0.025812091758731514,3
2ef8b7f4f,0.02531870491407144,0.0368621894114334,0.02531870491407144,0.0368621894114334,223
e9b117236,0.013188390277814573,0.0156391207658612,0.013188390277814573,0.0156391207658612,2
f7eee8212,0.013196252961202285,0.015885282974090992,0.013196252961202285,0.015885282974090992,116
d00757989,0.014280159190518038,0.009557587613399617,0.014280159190518038,0.009557587613399617,101
dd16bb1ff,-0.011335756500906999,-0.006487027536777702,0.011335756500906999,0.006487027536777702,42
01c16cc5a,0.028031626091488453,0.013171211995041477,0.028031626091488453,0.013171211995041477,53
a37f4efc8,-0.008113159428058703,0.0034344386715609966,0.008113159428058703,0.0034344386715609966,6
94c5d1093,-0.011331848336582167,-0.010340062772719866,0.011331848336582167,0.010340062772719866,3
a3316961d,0.0048195371429684405,0.01456899077956006,0.0048195371429684405,0.01456899077956006,4
50722cac3,-0.006266585068122715,0.002066510924635563,0.006266585068122715,0.002066510924635563,1
2dd0e885c,-0.020579066895743865,-0.05248152468596541,0.020579066895743865,0.05248152468596541,44
f17ff4efd,0.012600933820040839,0.020032970579773365,0.012600933820040839,0.020032970579773365,92
0a7ef2f9b,0.015375884933703794,0.013893458584010388,0.015375884933703794,0.013893458584010388,59
fcc17a41d,0.02162929554229085,0.028456746884634277,0.02162929554229085,0.028456746884634277,240
79e0c374a,0.016895493452315488,0.02659577670135605,0.016895493452315488,0.02659577670135605,251
170b48e6b,0.0037383452750876893,0.012016916209629776,0.0037383452750876893,0.012016916209629776,1
a697e9248,-0.007650326702071405,0.004505519964505322,0.007650326702071405,0.004505519964505322,26
66891582e,0.013233995461367994,0.02418022419627897,0.013233995461367994,0.02418022419627897,171
23c3f4cd9,0.009884388250048264,0.01734289963835855,0.009884388250048264,0.01734289963835855,15
540cc3cd1,0.08168290072722241,0.06903787529914296,0.08168290072722241,0.06903787529914296,685
65d14abf0,0.02194904191212708,0.018033370141847672,0.02194904191212708,0.018033370141847672,226
ac7a97382,-0.017509541253504873,-0.016217187701434536,0.017509541253504873,0.016217187701434536,168
890d30d93,0.04799811943082728,0.017328301623930495,0.04799811943082728,0.017328301623930495,35
24292d615,0.030671811724782776,0.023590851488769552,0.030671811724782776,0.023590851488769552,27
55f2b3d34,-0.003626227489834345,0.013982332152923006,0.003626227489834345,0.013982332152923006,247
c21bcefe0,0.016134514334976143,0.01357183722545775,0.016134514334976143,0.01357183722545775,4
7b0d065a9,-0.00876245801324893,-0.004027554655179642,0.00876245801324893,0.004027554655179642,6
1aca2cf15,-0.005394387351524374,0.005124668781425132,0.005394387351524374,0.005124668781425132,3
ed9e99c25,0.004298492429930686,0.021994631094857935,0.004298492429930686,0.021994631094857935,42
20868afc1,0.0008386780032139374,0.006376000924606936,0.0008386780032139374,0.006376000924606936,39
375c6080e,0.066408199869392,0.06968871079335706,0.066408199869392,0.06968871079335706,342
edc84139a,0.07630440325945448,0.05885770635195407,0.07630440325945448,0.05885770635195407,664
d6006ff44,0.017280345117858628,0.02499705815613294,0.017280345117858628,0.02499705815613294,275
10ad80117,0.009561673459264815,0.010066616271075895,0.009561673459264815,0.010066616271075895,6
e8bd579ae,0.00768483433143066,0.017541871978699365,0.00768483433143066,0.017541871978699365,149
dee882846,-0.013880093141230157,-0.030577179578489638,0.013880093141230157,0.030577179578489638,26
9a1d8054b,0.058166707739933494,0.047575800333824775,0.058166707739933494,0.047575800333824775,185
85505df26,-0.008331830173228657,-0.0093837840008688,0.008331830173228657,0.0093837840008688,38
31f72667c,0.09399949598927904,0.057009190728490394,0.09399949598927904,0.057009190728490394,514
6f53aee73,0.06526642948733413,0.032230991761943405,0.06526642948733413,0.032230991761943405,32
f6c9661fc,-0.003909856345563616,0.014422175636252916,0.003909856345563616,0.014422175636252916,242
6b1da7278,0.02765609111589493,0.03533676877801295,0.02765609111589493,0.03533676877801295,89
c23810d14,-0.01785090227851932,-0.004620145032713787,0.01785090227851932,0.004620145032713787,23
adc721d55,0.0406640990468431,0.05419836294605209,0.0406640990468431,0.05419836294605209,147
cc93bdf83,0.005812695474445255,0.023776604103352604,0.005812695474445255,0.023776604103352604,275
24bcc2f15,0.029109913961294514,0.045794106010799154,0.029109913961294514,0.045794106010799154,262
4fcacc0d8,-0.009823825674085107,-0.023095986298546575,0.009823825674085107,0.023095986298546575,3
525330519,0.024308293229162673,0.02208569111311958,0.024308293229162673,0.02208569111311958,6
7288c5f8c,-0.006772933952116842,-0.004433848918153649,0.006772933952116842,0.004433848918153649,4
05c276b21,0.13698605071622827,0.07868659303446643,0.13698605071622827,0.07868659303446643,70
8160230fd,0.0012113743337733233,0.011006340722529097,0.0012113743337733233,0.011006340722529097,101
f3522fdaf,0.004331931018912327,0.012337205359277622,0.004331931018912327,0.012337205359277622,4
04dc93c58,0.013460845701031959,0.046640699258548225,0.013460845701031959,0.046640699258548225,324
bf45d326d,0.011478443634863094,0.016287046074754112,0.011478443634863094,0.016287046074754112,105
17b81a716,0.14218272874279844,0.054786915624835064,0.14218272874279844,0.054786915624835064,232
5cd51bc4b,-0.0141994684675672,-0.030150987242141856,0.0141994684675672,0.030150987242141856,5
61f7bc574,0.0023561769366414165,0.009074759303315328,0.0023561769366414165,0.009074759303315328,84
cf4a89033,-0.004372742028610098,0.008029633572978975,0.004372742028610098,0.008029633572978975,41
23099cfb2,-0.028930315916647856,-0.025820175508542702,0.028930315916647856,0.025820175508542702,43
7f17e0b2a,0.007420461395698031,0.01786850388285749,0.007420461395698031,0.01786850388285749,87
55dbd6bcb,0.023952762306220895,0.01732443615717756,0.023952762306220895,0.01732443615717756,186
b2a22ec15,0.012846500064973917,0.019185513099738614,0.012846500064973917,0.019185513099738614,3
cbf236577,-0.0282391576223794,-0.044275626933743255,0.0282391576223794,0.044275626933743255,162
81de0d45e,0.026455862262687004,0.03391431838531478,0.026455862262687004,0.03391431838531478,304
ea01904df,0.1406403581822321,0.060059231387990644,0.1406403581822321,0.060059231387990644,248
5dca793da,0.024924776328388045,0.0460079040326373,0.024924776328388045,0.0460079040326373,660
6c2d09fb1,0.012583649257449177,0.035236006190077634,0.012583649257449177,0.035236006190077634,109
8895ea516,-0.009051678359201698,-0.0008846082179490275,0.009051678359201698,0.0008846082179490275,131
4baa9ff99,0.020014142366467817,0.030430672295135512,0.020014142366467817,0.030430672295135512,89
b440fc661,-0.014863035544452556,-0.006584205827217343,0.014863035544452556,0.006584205827217343,42
6b6cd5719,0.010027223297259817,0.024757511701075093,0.010027223297259817,0.024757511701075093,74
1d00f511a,0.004331300260860658,0.029669131259532293,0.004331300260860658,0.029669131259532293,308
c84209935,-0.007903755487920477,-0.0017513409886177815,0.007903755487920477,0.0017513409886177815,1
2223c664d,0.021062132215471346,0.02255931408857696,0.021062132215471346,0.02255931408857696,23
48aa6d627,-0.011336218050415327,-0.008273038798266229,0.011336218050415327,0.008273038798266229,23
bb1113dbb,0.0833325158960512,0.0894015722048323,0.0833325158960512,0.0894015722048323,683
77d47436d,-0.011565811076959663,-0.014252915793218416,0.011565811076959663,0.014252915793218416,11
d70d8a779,-0.014305712410169539,-0.004943605518640881,0.014305712410169539,0.004943605518640881,4
92ba988e1,0.03342867631204466,0.03288070820076116,0.03342867631204466,0.03288070820076116,94
d50798d34,-0.00482044213568573,0.024345665330717324,0.00482044213568573,0.024345665330717324,151
f06078487,0.021431343794984972,0.02211664057433492,0.021431343794984972,0.02211664057433492,163
02c21443c,0.002125176538403006,0.009272920771345951,0.002125176538403006,0.009272920771345951,351
81076f743,-0.01627122668810377,-0.014769083797140113,0.01627122668810377,0.014769083797140113,6
71659d45d,-0.029322964318342252,-0.028648429018340978,0.029322964318342252,0.028648429018340978,81
8d2d050a2,0.008419581361611054,0.018890287172684313,0.008419581361611054,0.018890287172684313,286
c2d20c241,-0.0009744405540401643,0.01584566340017801,0.0009744405540401643,0.01584566340017801,9
64226e620,-0.0015013253052942972,0.005958671175122055,0.0015013253052942972,0.005958671175122055,49
613325ad7,-0.008980737092434079,-0.0016077558694303567,0.008980737092434079,0.0016077558694303567,2
069a2c70b,0.027025638582289083,0.04330815536243327,0.027025638582289083,0.04330815536243327,134
65f701080,0.032214133915297496,0.026131763900866307,0.032214133915297496,0.026131763900866307,35
ecd43a18b,-0.005526480096243228,0.003356403396153212,0.005526480096243228,0.003356403396153212,1
45630adf0,0.04458923192087228,0.03613903396369621,0.04458923192087228,0.03613903396369621,6
4cc452738,0.005772619960557959,0.01636348292994732,0.005772619960557959,0.01636348292994732,5
992b5c34d,0.011695554986885275,0.013134209431882152,0.011695554986885275,0.013134209431882152,125
a86294f8b,0.01755500146901252,0.013647515712545554,0.01755500146901252,0.013647515712545554,6
9e9274b24,0.020723917006249697,0.04964289971446548,0.020723917006249697,0.04964289971446548,333
ed495216f,-0.0019773938660546564,0.0071914102193722474,0.0019773938660546564,0.0071914102193722474,8
497adaff8,0.09979380535266151,0.06817083891285752,0.09979380535266151,0.06817083891285752,79
d28549f40,-0.016957545176823997,-0.01898845356482229,0.016957545176823997,0.01898845356482229,5
db18ddf75,0.0020652480580367807,0.007346760523065785,0.0020652480580367807,0.007346760523065785,3
495fe6539,0.008769753676545559,0.018129488040175532,0.008769753676545559,0.018129488040175532,4
bd6da0cca,0.20909699666929618,0.14129992447228146,0.20909699666929618,0.14129992447228146,871
460744630,0.011067957077786824,0.037882200527762214,0.011067957077786824,0.037882200527762214,143
dca3856ad,0.0012604968982286497,0.014391675952034484,0.0012604968982286497,0.014391675952034484,48
e506de1e1,0.010735360958099443,0.0052697298593230475,0.010735360958099443,0.0052697298593230475,88
c77f6dbfe,-0.015003460966942437,-0.02994808550089317,0.015003460966942437,0.02994808550089317,11
b96c4256a,0.0018775789557284395,0.019434868194124547,0.0018775789557284395,0.019434868194124547,160
7033c6f09,-0.00560509822367472,0.004977811646423809,0.00560509822367472,0.004977811646423809,8
4033373c9,-0.009150292589835464,-0.007898336694574527,0.009150292589835464,0.007898336694574527,3
