feat,rf_imp_score
4e4e9d21b,0.0
7be4eb1e5,0.0
3d23e8abd,0.0
a22d58a16,0.0
c25078fd7,0.0
ddef5ad30,0.0
9030c5bb2,0.0
2276569b3,0.0
a2d707f4e,0.0
12d3a67b0,0.0
9c3154ae6,0.0
99fe351ec,0.0
8de6fcbf1,0.0
d5d85bc77,0.0
807c7f49d,0.0
849c542c3,0.0
22c7b00ef,0.0
9450dfed2,0.0
971631b2d,0.0
a04f3e320,0.0
0022de2b3,0.0
135091a07,0.0
30d63d3e4,0.0
e9e212c6c,0.0
c25438f10,0.0
9e4765450,0.0
916ac9986,0.0
8fe3c178c,0.0
8d035d41e,0.0
dc61677e5,0.0
f52a82e7f,0.0
f118f693a,0.0
06f6a7287,0.0
15ea45005,0.0
fa422ab84,0.0
fa9d6b9e5,0.0
22c3db28b,0.0
43d99f930,0.0
031490e77,0.0
724b993fd,0.0
ae7d89da3,0.0
5da2e6220,0.0
d60ddde1b,0.0
b6d60e4d5,0.0
2f587f6a4,0.0
b7d2baa45,0.0
51c250e53,0.0
90a420609,0.0
0933930b4,0.0
17cae1f2a,0.0
70260a29c,0.0
98d90a1d1,0.0
3a62b36bd,0.0
322c7de2c,0.0
dd80d36d7,0.0
20551fa5b,0.0
b89f520ad,0.0
44f09b92d,0.0
26c68cede,0.0
1d293a2f3,0.0
be8a71172,0.0
8601a29bc,0.0
82ade3db6,0.0
0e44d3981,0.0
363713112,0.0
27c4472c3,0.0
b0e2acd8e,0.0
be83085df,0.0
a326c6a6c,0.0
ad064d609,0.0
b136976cc,0.0
8fd2fadca,0.0
d313c892b,0.0
2838d63f7,0.0
07746dcda,0.0
7e09648c9,0.0
e82967f3f,0.0
dd33aef84,0.0
20ef8d615,0.0
1b55f7f4d,0.0
4ef309fc3,0.0
9e7c6b515,0.0
56e98e3ad,0.0
9b053a045,0.0
acc744336,0.0
3b843ae7e,0.0
8ab6f5695,0.0
854e37761,0.0
64819a74c,0.0
ce734c365,0.0
0d6d7ec0b,0.0
e637e8faf,0.0
2570e2ba9,0.0
e3a4596f9,0.0
b6daeae32,0.0
0b1741a7f,0.0
578eda8e0,0.0
d59047bd3,0.0
c4e5eb1f1,0.0
2ce7f870e,0.0
d2ef684ed,0.0
657dec16b,0.0
090dfb7e2,0.0
bb0408d98,0.0
2d3296db7,0.0
53bba91b7,0.0
98dd5b0c6,0.0
bfe5872ea,0.0
799625b2f,0.0
c61dd62d9,0.0
982210169,0.0
0c8f5b93b,0.0
9488c30e3,0.0
af31d98a6,0.0
357b0dbb9,0.0
54f26ee08,0.0
e3a41c199,0.0
18c0b76e9,0.0
844666ed9,0.0
bc0bb0c26,0.0
949ef0753,0.0
5aab2f5e0,0.0
0cd22b1b5,0.0
3429017f8,0.0
e1c250dbf,0.0
62b08f1b7,0.0
357a1f6b5,0.0
88219c257,0.0
374b83757,0.0
4c41b50ad,0.0
3bd7cec10,0.0
f9870621e,0.0
08d6762f6,0.0
599096d8a,0.0
ff3b49c1d,0.0
73984d29a,0.0
1904ce2ac,0.0
9a804f83c,0.0
e0df7616e,0.0
236910072,0.0
4a20b79b4,0.0
86640b5ed,0.0
4d294d2cf,0.0
97ea72529,0.0
17a6e2978,0.0
9ebc2a273,0.0
643ef6977,0.0
235b8beac,0.0
aecd09bf5,0.0
2c5809e51,0.0
655fe23b2,0.0
17e160597,0.0
42d321127,0.0
4cbb46788,0.0
1583363d5,0.0
168c50797,0.0
54723be01,0.0
45cda25bb,0.0
47aab5d12,0.0
63df94487,0.0
7f80a96a9,0.0
5b523eb92,0.0
ca2b906e8,0.0
d1b9fc443,0.0
1cec80910,0.0
f81908ca5,0.0
5cdf0752b,0.0
1f0a4e1f9,0.0
e52260590,0.0
ee39e4ce0,0.0
a1b169a3a,0.0
fdd07cac1,0.0
590b24ab1,0.0
098721511,0.0
23bedadb2,0.0
6c5c8869c,0.0
773180cf6,0.0
f269ec9c8,0.0
0e141a57c,0.0
3a7771f56,0.0
6dd2090e5,0.0
06d24b818,0.0
3f931e2b5,0.0
a731ff00d,0.0
be4729cb7,0.0
df03d1653,0.0
bce33962d,0.0
150504397,0.0
78b2cf944,0.0
1736dcf3d,0.0
aef2f0a59,0.0
84d9d1228,0.0
5a5eabaa7,0.0
5c20afdb3,0.0
c70f77ef2,0.0
a2302eb5c,0.0
0926408ae,0.0
8d401b32e,0.0
9e37286fa,0.0
0ebd1ec32,0.0
6ba70f5f8,0.0
7f16cc7a5,0.0
127e5767c,0.0
24218ec6a,0.0
82e01a220,0.0
a77d3eb03,0.0
5cfc625f1,0.0
ff793343c,0.0
46300e98b,0.0
bae4f747c,0.0
4824c1e90,0.0
f97d9431e,0.0
1bf8c2597,0.0
29d7f1ebd,0.0
8c564ae48,0.0
ba4ceabc5,0.0
331fb8455,0.0
2f7b0f5b5,0.0
afd87035a,0.0
2e103d632,0.0
1c486f8dd,0.0
2e0148f29,0.0
5eddab316,0.0
6f7e5f4ca,0.0
160a40431,0.0
67e6c62b9,0.0
180f8ed6e,0.0
30eca0501,0.0
6e53a2cff,0.0
bcc18dd40,0.0
3fd19b6cd,0.0
18976b9f5,0.0
003da5628,0.0
09af6f4f9,0.0
62c319fd1,0.0
ae806420c,0.0
683a47abe,0.0
b72e8547e,0.0
71b637714,0.0
4bf056f35,0.0
ffd2f9409,0.0
4c457a635,0.0
279d380ce,0.0
3837a83c8,0.0
91d95575e,0.0
c65ab9cb9,0.0
7a27eda46,0.0
da5814d9b,0.0
0247e4a94,0.0
42b407f0d,0.0
3e5dab1e3,0.0
025172af5,0.0
9b39b02c0,0.0
13d853d22,0.0
ddfc3e604,0.0
5cab25704,0.0
8c2e787b0,0.0
af4035fa0,0.0
5dd6254bb,0.0
1b41fe545,0.0
c944a48b5,0.0
fd99c18b5,0.0
e81758b8e,0.0
850e01a62,0.0
e1d0e11b5,0.0
a2da3c1d5,0.0
cc7fb2857,0.0
3391c0af1,0.0
ab7534e84,0.0
afa9b3198,0.0
632fed345,0.0
43782ef36,0.0
e7150f2ca,0.0
169875559,0.0
cbf39d314,0.0
949825372,0.0
6a542a40a,0.0
210f2139a,0.0
ded346ef9,0.0
afb6b8217,0.0
00ebe887d,0.0
c9aac7536,0.0
7d9979702,0.0
5a3e3608f,0.0
97cc1b416,0.0
ee7fb1067,0.0
bec7c48dd,0.0
a77b4afa4,0.0
68ad815c8,0.0
b2bc178d8,0.0
1fd0a1f2a,0.0
fb06e8833,0.0
3e568d6c3,0.0
346c04a64,0.0
70f29fefd,0.0
c85a3dcc4,0.0
162989a6d,0.0
ff65215db,0.0
b6ae5f5ca,0.0
eb8293932,0.0
1d6069c98,0.0
978975efd,0.0
f2823f2ac,0.0
b0c596a35,0.0
18cad608c,0.0
c5512041d,0.0
f8cd9ae02,0.0
21d6a4979,0.0
3da6f8d52,0.0
256640de9,0.0
58ed8fb53,0.0
f6eba969e,0.0
8a6b9a2ed,0.0
923114217,0.0
74a7b9e4a,0.0
cb162bd89,0.0
6562e2a2c,0.0
119230239,0.0
7124d86d9,0.0
e23508558,0.0
9789dc806,0.0
9401c82a9,0.0
1b41a7ee2,0.0
43a1bf3e9,0.0
1346d1df0,0.0
c45d71aeb,0.0
3696a15a7,0.0
ac0e2ebd0,0.0
28fbb187a,0.0
616c01612,0.0
0d5215715,0.0
eb4b6b12b,0.0
5bf913a56,0.0
db3839ab0,0.0
3313dae3c,0.0
07b31de85,0.0
f1fbe249b,0.0
6b795a2bc,0.0
797c94ca1,0.0
72dd076a5,0.0
110e4132e,0.0
601d54a3a,0.0
8c922fa9a,0.0
dba14a5d4,0.0
dd3e0f1d7,0.0
75e55b7a9,0.0
df3cf10bd,0.0
7db1be063,0.0
4b1d463d7,0.0
295de7381,0.0
a93118262,0.0
7a34c9e13,0.0
925f0ae9c,0.0
e40fc884a,0.0
f8e5e7447,0.0
cfd55f2b6,0.0
4d9538272,0.0
e4e9c8cc6,0.0
a8b66bc96,0.0
26417dec4,0.0
5102f1ca2,0.0
46291c5d1,0.0
f0742e2c4,0.0
4a8917f77,0.0
fbc6c2b78,0.0
f8a3bb673,0.0
5c56fccf1,0.0
eb7981dd4,0.0
61b88b77a,0.0
2e5ccb523,0.0
f171b61af,0.0
17e2a7989,0.0
c4255588c,0.0
a05794fa5,0.0
3dd64f4c4,0.0
c436c7e73,0.0
18321c252,0.0
232ecc840,0.0
95d28e092,0.0
f1eeb56ae,0.0
4377d117c,0.0
b5c9b4e39,0.0
0d51722ca,0.0
a246962f5,0.0
7e3e026f8,0.0
736fce873,0.0
d2430cbe1,0.0
05e427fe8,0.0
b8c3205bf,0.0
ae141696e,0.0
71deb9468,0.0
e234cdc9b,0.0
36c3157a7,0.0
e926d89d3,0.0
bf10af17e,0.0
0761cbb48,0.0
431e67099,0.0
54481feaa,0.0
760ef38f1,0.0
f49ff3269,0.0
b0c0f5dae,0.0
2b6f74f09,0.0
bf2b3327b,0.0
b379107b3,0.0
37a9ea8c6,0.0
79c8119ae,0.0
03ab9c0ea,0.0
6984f4045,0.0
49e68fdb9,0.0
d08c4204c,0.0
3ac0589c3,0.0
13d6a844f,0.0
e6efe84eb,0.0
87380f99d,0.0
072452760,0.0
c5e748f6a,0.0
eb0c32768,0.0
c86c0565e,0.0
91570fb11,0.0
faedddd5c,0.0
0fb0d19af,0.0
52a87bee1,0.0
0196d5172,0.0
890163e1a,0.0
716e7d74d,0.0
9108ee25c,0.0
b719c867c,0.0
7a5460b56,0.0
df443d0ce,0.0
9d5c7cb94,0.0
3fd2b9645,0.0
809a511d0,0.0
a3f2345bf,0.0
7610d0f28,0.0
c00356999,0.0
9280f3d04,0.0
ca7ea80a3,0.0
53102b93f,0.0
7b672b310,0.0
538df95cd,0.0
19543bce7,0.0
c5fa49de1,0.0
66e323ce9,0.0
bb37ae1db,0.0
7bde71e2f,0.0
c75604498,0.0
ccd2ef877,0.0
295408598,0.0
991bca4be,0.0
f23b7530c,0.0
7106396d7,0.0
b33e83cdc,0.0
a48a740ef,0.0
2f93e3c96,0.0
1f26f0f73,0.0
925728b1c,0.0
5a6a1ec1a,0.0
9fb38aabe,0.0
a09a238d0,0.0
533e43257,0.0
73a8a4d75,0.0
f66191951,0.0
29181e29a,0.0
c05e7f369,0.0
4302b67ec,0.0
1906a5c7e,0.0
8d12d44e1,0.0
5d52b2d2b,0.0
ee9e70298,0.0
b8f039d1c,0.0
2ab9356a0,0.0
3e3822506,0.0
21bd61954,0.0
097836097,0.0
28690ae0d,0.0
46b02f955,0.0
6bb4be4f2,0.0
f23c83554,0.0
e5b2d137a,0.0
923a0c4bc,0.0
b4cd81ecd,0.0
05d95861b,0.0
05f99c615,0.0
7385f8997,0.0
63688d3df,0.0
f7d9dadeb,0.0
1bf6240eb,0.0
af06d341e,0.0
b70d43816,0.0
78edb3f13,0.0
8045561f7,0.0
9ad654461,0.0
cdc36a26a,0.0
75b846f12,0.0
a6f5de07f,0.0
94c182798,0.0
d4cc42c3d,0.0
05b0f3e9a,0.0
1c779c188,0.0
32138f717,0.0
ef1e1fac8,0.0
b34eff664,0.0
e209569b2,0.0
1fe02bc17,0.0
e1ccfad87,0.0
699712087,0.0
78865d76b,0.0
04be96845,0.0
a1cd7b681,0.0
60307ab41,0.0
feeb05b3f,0.0
04a22f489,0.0
a0b0a7dbf,0.0
e0ceabad4,0.0
5c0df6ac5,0.0
c122fd0b9,0.0
58d9f565a,0.0
e7eac13e0,0.0
c270cb02b,0.0
e398df91e,0.0
3a07a8939,0.0
429687d5a,0.0
e36687647,0.0
0b2db6e56,0.0
7a29b3092,0.0
fe73d7d41,0.0
1a7de209c,0.0
7e0fd6d92,0.0
b4eaa55ea,0.0
6e29e9500,0.0
7c1af7bbb,0.0
6bab7997a,0.0
82f194d54,0.0
3f1c3c179,0.0
5adfe7419,0.0
6a275e7ec,0.0
8a7fc9154,0.0
1c1761fa1,0.0
92be22dae,0.0
455b1d1ae,0.0
6a9e2b09d,0.0
5e3c42446,0.0
84d4d30b8,0.0
555e960e5,0.0
a4bbe86e5,0.0
939ae6e4a,0.0
e79476d44,0.0
59de861ff,0.0
c8a66413e,0.0
90a2428a5,0.0
0554bac3e,0.0
7383ca731,0.0
df2388808,0.0
2bf7dc91d,0.0
1548e95ae,0.0
ebfc53bb0,0.0
0ac076350,0.0
5291be544,0.0
dbb9a63fa,0.0
b4ff45038,0.0
c6d84869a,0.0
f86eabcb9,0.0
a8e878643,0.0
6f460d92f,0.0
da52febdb,0.0
6ae9d58e0,0.0
638d0b2e0,0.0
a0d77f495,0.0
52588de80,0.0
397621ffa,0.0
aacffd2f4,0.0
758a9ab0e,0.0
baccae68e,0.0
d401c2b4a,0.0
99df18cb2,0.0
efa99ed98,0.0
3e3438f04,0.0
84947363e,0.0
a7da4f282,0.0
c5ba68ea4,0.0
002d634dc,0.0
d9aa1935e,0.0
acd43607d,0.0
de104af37,0.0
d36ded502,0.0
9d6410ef5,0.0
4cddcef3e,0.0
af1005a4f,0.0
9c92cbc0c,0.0
db027dbaf,0.0
4c427c13e,0.0
5995250df,0.0
55f4891bb,0.0
50108b5b5,0.0
79e55ef6c,0.0
1472ad855,0.0
cf466bdd6,0.0
cf488d633,0.0
a8b6710d0,0.0
230a025ca,0.0
a7e708ce5,0.0
a67d02050,0.0
7cd18fa5c,0.0
bfab69d22,0.0
e438105db,0.0
6f44294b2,0.0
6eebf3ca4,0.0
77854931e,0.0
49ebf51c6,0.0
007ee91d1,0.0
2b89a6658,0.0
c0b22b847,0.0
f5c5884de,0.0
2e5424c98,0.0
6495d8c77,0.0
b22288a77,0.0
77deffdf0,0.0
0895b9597,0.0
651124842,0.0
d66bbb5ed,0.0
eea698cf2,0.0
85fe78c6c,0.0
cb7ecfc41,0.0
4eb8d43ec,0.0
2d6565ce2,0.0
5f5aef723,0.0
0c8063d63,0.0
8cdaeadb5,0.0
4e22de94f,0.0
afe8cb696,0.0
fb5e1b2b7,0.0
b3a30c6a2,0.0
844df03d7,0.0
a46587cda,0.0
4ecc3f505,0.0
9855c78bb,0.0
5ed0c24d0,0.0
a98f8a4ca,0.0
dd48ed481,0.0
ce30bda90,0.0
83b36fa6c,0.0
32ebdadbc,0.0
9060e5b59,0.0
1d802b493,0.0
a8b590c6e,0.0
03c589fd7,0.0
22d7ad48d,0.0
d1383f1c6,0.0
c18b41ac3,0.0
a355497ac,0.0
f950ac768,0.0
73445227e,0.0
86eb6ec85,0.0
cd15bb515,0.0
abb30bd35,0.0
4e2abc4ad,0.0
00b309c64,0.0
2be024de7,0.0
8618bc1fd,0.0
06be6c2bb,0.0
0892b3439,0.0
259169df2,0.0
e9a473fbb,0.0
acc4a8e68,0.0
f928893ca,0.0
e43343256,0.0
2123a2089,0.0
13f3a3d19,0.0
41d1e5f8f,0.0
4634c8fae,0.0
ed5af35f0,0.0
1f8754c4e,0.0
ba4a02efc,0.0
56ec098a1,0.0
2dbeac1de,0.0
9abffd22c,0.0
a3382e205,0.0
e369704a1,0.0
7df9efba5,0.0
f5723deba,0.0
7fd35c77a,0.0
9d9e518a3,0.0
99258443a,0.0
831a9e087,0.0
de471ea65,0.0
8781e4b91,0.0
dc5ba677f,0.0
df3ac443c,0.0
79203fbab,0.0
f1ab19e7a,0.0
6eefca12e,0.0
22bf44001,0.0
19915a6d3,0.0
f7f553aea,0.0
4fe67672e,0.0
8afae1db8,0.0
14d1d798e,0.0
683d89bf1,0.0
15e8d7f53,0.0
4d1f9e4d7,0.0
b8f892930,0.0
6b142730f,0.0
ebf53ab7c,0.0
defcc2c50,0.0
3685524f4,0.0
ee0b53f05,0.0
1bf1406eb,0.0
89e7dcacc,0.0
afc08501b,0.0
1010d7174,0.0
c0f5174c7,0.0
9ed0e6ddb,0.0
f6c436744,0.0
2a7ac8010,0.0
4bd1722dc,0.0
323fd38a8,0.0
78f45daba,0.0
310e1ede9,0.0
c03c8799c,0.0
96f5cf98a,0.0
24141fd90,0.0
fe919be32,0.0
daedcafad,0.0
086c13b6c,0.0
c8fdf5cbf,0.0
cac875244,0.0
4c7768bff,0.0
8bde3e628,0.0
20a325694,0.0
c283d4609,0.0
95ba53cf8,0.0
6b119d8ce,0.0
8f55955dc,0.0
c901e7df1,0.0
f40da20f4,0.0
88458cb21,0.0
9f2471031,0.0
98dea9e42,0.0
2a879b4f7,0.0
1189ee335,0.0
cdfc2b069,0.0
c24ea6548,0.0
8132d18b8,0.0
b1bb8eac3,0.0
ea5ed6ff7,0.0
841704460,0.0
85dcc913d,0.0
5ca0b9b0c,0.0
eab8abf7a,0.0
8d8bffbae,0.0
2a1f6c7f9,0.0
9437d8b64,0.0
2e84e09c5,0.0
d45fd5508,0.0
a165f5761,0.0
3ecc09859,0.0
8675bec0b,0.0
3a13ed79a,0.0
f677d4d13,0.0
71b203550,0.0
137efaa80,0.0
fb36b89d9,0.0
7e293fbaf,0.0
f6f15ffa5,0.0
00302fe51,0.0
11114a47a,0.0
8d7bfb911,0.0
5fad07863,0.0
dcfcddf16,0.0
108fe14ef,0.0
b3058e9ba,0.0
6c7bf200b,0.0
5964f1856,0.0
d7568383a,0.0
969caa87a,0.0
1de239e78,0.0
572d36d31,0.0
08c089775,0.0
09184c121,0.0
103b8a033,0.0
b961b0d59,0.0
b904b8345,0.0
ef30f6be5,0.0
e849e3ae0,0.0
05f11f48f,0.0
49f11e712,0.0
c959d372a,0.0
b625fe55a,0.0
f642213a6,0.0
6df033973,0.0
31e434a58,0.0
fb42abc0d,0.0
88263a031,0.0
ab7764ead,0.0
a380d5301,0.0
46ee7f2c8,0.0
2e1287e41,0.0
9dc52515a,0.0
2731a96a2,0.0
a72fcabd8,0.0
70d96c477,0.0
73eeb092f,0.0
c189dc362,0.0
04b88be38,0.0
555f18bd3,0.0
842415efb,0.0
5edd220bc,0.0
a05f1bb14,0.0
92f32943a,0.0
692c44993,0.0
4adae02ea,0.0
da7f4b066,0.0
903749e8a,0.0
1ecddbaa0,0.0
b74ef4294,0.0
30609ee5b,0.0
44dad5d70,0.0
b1a7086ac,0.0
3c9f7809d,0.0
d15e80536,0.0
52a02c635,0.0
c8bdcd0f3,0.0
7ff7d351b,0.0
a34f8d443,0.0
bb9aefe00,0.0
556331be8,0.0
5f7d60408,0.0
4a9abd788,0.0
82e9efdd8,0.0
3e3ea106e,0.0
7bddf55e1,0.0
869a169f9,0.0
7ba58c14d,0.0
ca4eab5c5,0.0
95aea9233,0.0
65b3354f4,0.0
ff96b95eb,0.0
de5e5b296,0.0
acff85649,0.0
f13fa756f,0.0
27998d0f4,0.0
0cad4d7af,0.0
609784003,0.0
3fa6c395f,0.0
f14b57b8f,0.0
d58172aef,0.0
96b66294d,0.0
9e2040e5b,0.0
a8dd5cea5,0.0
077c3511c,0.0
2c5819699,0.0
a5565ec7d,0.0
320931ca8,0.0
965fa6747,0.0
40f1d0084,0.0
9c1d27a5c,0.0
a89ab46bb,0.0
1a82869a6,0.0
34b2a678e,0.0
f3ee6ba3c,0.0
b6623bacf,0.0
38a5a3497,0.0
555265925,0.0
bca395b73,0.0
640a36efb,0.0
1f8415d03,0.0
e8468d000,0.0
6a2ed0e6c,0.0
69900c0d1,0.0
a9819bda9,0.0
759c9e85d,0.0
f0aec6c6b,0.0
ac37543df,0.0
6249d8488,0.0
e1121cd3e,0.0
dd771cb8e,0.0
b6946d764,0.0
ae3aa1abd,0.0
b850c3e18,0.0
d279be266,0.0
1847c8140,0.0
8d0774750,0.0
015c3e354,0.0
87a91f998,0.0
2d29edb0a,0.0
066566b35,0.0
adf357c9b,0.0
5089bf842,0.0
b8fde5765,0.0
c0f8422e1,0.0
593cccdab,0.0
b200c8b4a,0.0
2d065b147,0.0
762cbd0ab,0.0
bfc7c09df,0.0
735ea6729,0.0
b0310a768,0.0
857020d0f,0.0
0743b9c08,0.0
3ac1ba8f9,0.0
ddea5dc65,0.0
df221f22b,0.0
e592c0185,0.0
cb71f66af,0.0
fb32c00dc,0.0
09bf8b0cf,0.0
77f5250e3,0.0
2c339d4f2,0.0
10776252b,0.0
f08c20722,0.0
7dad769a6,0.0
e04141e42,0.0
83dbedc24,0.0
3d390e8b9,0.0
e838549ac,0.0
c1543c985,0.0
a8e607456,0.0
05c9b6799,0.0
f333a5f60,0.0
8b1379b36,0.0
d30bbe129,0.0
51d5e73a8,0.0
930f989bf,0.0
01816048b,0.0
29f828a0f,0.0
b4e462a2f,0.0
ce549c005,0.0
9db026fcf,0.0
67f9e982f,0.0
ffec49dae,0.0
c24634d56,0.0
ffa45bf70,0.0
1b7ec860b,0.0
2a6e64bb9,0.0
28bc37378,0.0
8c61bede6,0.0
324e49f36,0.0
2c97120d8,0.0
4d6a1439e,0.0
bf40c722d,0.0
3aad48cda,0.0
22a7d1de9,0.0
bf35dbb69,0.0
3974799dd,0.0
635fbbd2c,0.0
a1d11c496,0.0
4cffe31c7,0.0
467c54d35,0.0
2e3c96323,0.0
818fce796,0.0
12122f265,0.0
e53805953,0.0
95df9fdfc,0.0
a79b1f060,0.0
3a66c353a,0.0
973663d14,0.0
6f951302c,0.0
8e1dfcb94,0.0
a08d843a2,0.0
2f7b3364a,0.0
c976a87ad,0.0
d9fc63fa1,0.0
eda856f5f,0.0
1b20c5c27,0.0
1ec48dbe9,0.0
8c8236fe1,0.0
f04f0582d,0.0
f7f2e3896,0.0
6d46740f1,0.0
051410e3d,0.0
e8d9394a0,0.0
af9c1bd29,0.0
a15b2f707,0.0
9616802bb,0.0
a2bd73c67,0.0
c8d582dd2,0.0
befca8b7e,0.0
91389982b,0.0
74507e97f,0.0
1af4d24fa,0.0
b25319cb3,0.0
b6ccc5fcb,0.0
52f946988,0.0
b65627fab,0.0
7f9d59cb3,0.0
cd27ccedf,0.0
b599b0064,0.0
3ee95e3ef,0.0
025cbf6b1,0.0
c2d94313f,0.0
0f49e0f05,0.0
422acfada,0.0
0d1af7370,0.0
b95be4138,0.0
fbbd5f5ae,0.0
a1e723a79,0.0
46ba3a162,0.0
3cf3fdec4,0.0
22b7e449b,0.0
69cab7184,0.0
03b6943c4,0.0
2b72620ae,0.0
090fba3ad,0.0
a6fc6205f,0.0
553d643d5,0.0
4e26bc1ff,0.0
94f26b213,0.0
2f0c89344,0.0
597d78667,0.0
8016c4470,0.0
36af55ef1,0.0
56da2db09,0.0
c8fb3c2d8,0.0
42b795e64,0.0
cb39211ad,0.0
423058dba,0.0
c10f31664,0.0
8ff55a752,0.0
d4087a281,0.0
0c545307d,0.0
0a9735aba,0.0
67ddf8bdd,0.0
2954498ae,0.0
f7d385108,0.0
181e91b1c,0.0
2de811f82,0.0
d7447b2c5,0.0
6dcd9e752,0.0
d00c96876,0.0
1b01ba505,0.0
831cebed2,0.0
80b6e9a8b,0.0
4c6a1accd,0.0
8b99e0487,0.0
8c2252655,0.0
1f71b76c1,0.0
ad17d2065,0.0
9121c8d1b,0.0
226c80ec4,0.0
bb6a5b6e2,0.0
b33b29b75,0.0
fe5d62533,0.0
a2d21363f,0.0
8dc7f1eb9,0.0
e32ad270b,0.0
148f36817,0.0
0eebebc7c,0.0
6f0248fcb,0.0
c00611668,0.0
403e7e48d,0.0
a8110109e,0.0
9e39c29d0,0.0
7f8027faf,0.0
b361f589e,0.0
5e59e07d5,0.0
307ab31b9,0.0
175891ff4,0.0
3e37bffde,0.0
69f20fee2,0.0
d49b0b346,0.0
6bd9d9ae3,0.0
cf5b8da95,0.0
81a212800,0.0
1dd7bca9f,0.0
d8cc972fe,0.0
3bb7bc789,0.0
d19110e37,0.0
5522157d7,0.0
9c4073190,0.0
8761d9bb0,0.0
304ebcdbc,0.0
2193fe798,0.0
82953c4cd,0.0
440d9ff74,0.0
fae0ce474,0.0
e39963089,0.0
3fdb4d5e3,0.0
268b047cd,0.0
4569d5378,0.0
343922109,0.0
20604ed8f,0.0
f8a437c00,0.0
9d478c2ae,0.0
feb40ad9f,0.0
ffa6b80e2,0.0
96b6bd42b,0.0
04fe69e6a,0.0
2e8c5cdc5,0.0
356e0872a,0.0
3e7c57d93,0.0
55a763d90,0.0
d0d80d487,0.0
d1e0f571b,0.0
fd99222ee,0.0
dc10234ae,0.0
da840ba8e,0.0
9e89978e3,0.0
aafb4ec55,0.0
b56f52246,0.0
dcc269cfe,0.0
26628e8d8,0.0
58fe15f9f,0.0
97d5c39cf,0.0
2747680a8,0.0
8291f21d8,0.0
50b1dd40f,0.0
3fa0b1c53,0.0
b96718230,0.0
219e051b5,0.0
fa11da6df,0.0
74bfc4e88,0.0
f8d75792f,0.0
bf257a3bc,0.0
7c482420c,0.0
abbde281d,0.0
86ffb104c,0.0
5bf03599f,0.0
1e1cb47f3,0.0
c0b31c194,0.0
bc8aebe8c,0.0
282cfe2ad,0.0
5c79d86bc,0.0
5807de036,0.0
56b9c3eb3,0.0
34a2f580b,0.0
fed0df103,0.0
e84c67382,0.0
a24ff79e5,0.0
9ee0b383b,0.0
8016f08af,0.0
e1e8947d8,0.0
5374a601b,0.0
dc8b7d0a8,0.0
cc5570957,0.0
bf6e38e39,0.0
366841793,0.0
01005e5de,0.0
19537e282,0.0
13bdd610a,0.0
57535b55a,0.0
60d9fc568,0.0
cd180af53,0.0
0aab2f918,0.0
96d9b7754,0.0
f3bfa96d5,0.0
71d64e3f7,0.0
1c4157dfd,0.0
6e4f74c35,0.0
a6229abfb,0.0
cbcda9276,0.0
62071f7bc,0.0
dc6902c31,0.0
a970277f9,0.0
5ac278422,0.0
be6c5d3cc,0.0
224a28832,0.0
22c933b9b,0.0
19873fe8a,0.0
1835531cd,0.0
48373ee1e,0.0
d73900784,0.0
eecf06d47,0.0
f62b69c09,0.0
9e17387dc,0.0
b2e1308ae,0.0
c0d2348b7,0.0
2a83c3267,0.0
d49c14235,0.0
54df5e66f,0.0
bd7bea236,0.0
660fdbc58,0.0
07df9f30c,0.0
b48cf2fd5,0.0
5a9a395c7,0.0
8a4c53d3e,0.0
2d5b0ff08,0.0
29725e10e,0.0
547d3135b,0.0
7b58b1340,0.0
81aafdb57,0.0
e7913a5ce,0.0
6a323434b,0.0
cf6038b0f,0.0
cba573a9d,0.0
42451bcbf,0.0
4e06c5c6d,0.0
6e598606d,0.0
9c36a77b3,0.0
950b9cf2d,0.0
690c387d6,0.0
1bd1f24bb,0.0
d9fca2e1c,0.0
f311fff83,0.0
b517115d3,0.0
fbe52b1b2,0.0
337b3e53b,0.0
9aeec78c5,0.0
13a2ecd25,0.0
7196ddee8,0.0
25613ca0a,0.0
56c679323,0.0
532740e5d,0.0
2645d1a55,0.0
0bde2a22d,0.0
d9a8918f9,0.0
8990c918e,0.0
4480c1096,0.0
62d0edc4f,0.0
24c41bd80,0.0
8706aa459,0.0
16517c8b0,0.0
67db03f3a,0.0
f016fd549,0.0
d918835ca,0.0
75795ea0a,0.0
f30ee55dd,0.0
e10730b82,0.0
7cc424ffd,0.0
bf89fac56,0.0
68811ba58,0.0
a4c9ea341,0.0
e622cfe3b,0.0
a5c62af4a,0.0
f14a940a2,0.0
df28ac53d,0.0
782ef399c,0.0
ecc439976,0.0
f846745dc,0.0
c8306d5b6,0.0
82ce5b08f,0.0
2ef57c650,0.0
78cbd925b,0.0
81f4bc3d8,0.0
10d7e8a17,0.0
ecdc88e4b,0.0
7b6e769e4,0.0
26419fa97,0.0
2bbcbf526,0.0
aba01a001,0.0
ac5260727,0.0
1c2a63f01,0.0
67a590e8a,0.0
0c49d75af,0.0
480611708,0.0
71a56bdae,0.0
9f5a3b3c0,0.0
f6240919f,0.0
fe28836c3,0.0
bf8150471,0.0
fc035f0aa,0.0
1d04efde3,0.0
c7fd9abc6,0.0
652142369,0.0
5239ceb39,0.0
50a6c6789,0.0
8527c4fdb,0.0
f9378f7ef,0.0
c611e1778,0.0
42ebbcafa,0.0
b7f26c1f7,0.0
